,Dependent-Company Status,year of founding,Age of company in years,Internet Activity Score,Short Description of company profile,Industry of company,Focus functions of company,Investors,Employee Count,Employees count MoM change,Has the team size grown,Est. Founding Date,Last Funding Date,Last Funding Amount,Country of company,Continent of company,Number of Investors in Seed,Number of Investors in Angel and or VC,Number of Co-founders,Number of of advisors,Team size Senior leadership,Team size all employees,Presence of a top angel or venture fund in previous round of investment,Number of of repeat investors,Number of  Sales Support material,Worked in top companies,Average size of companies worked for in the past,Have been part of startups in the past?,Have been part of successful startups in the past?,Was he or she partner in Big 5 consulting?,Consulting experience?,Product or service company?,Catering to product/service across verticals,Focus on private or public data?,Focus on consumer data?,Focus on structured or unstructured data,Subscription based business,Cloud or platform based serive/product?,Local or global player,Linear or Non-linear business model,"Capital intensive business e.g. e-commerce, Engineering products and operations can also cause a business to be capital intensive",Number of  of Partners of company,Crowdsourcing based business,Crowdfunding based business,Machine Learning based business,Predictive Analytics business,Speech analytics business,Prescriptive analytics business,Big Data Business,Cross-Channel Analytics/ marketing channels,Owns data or not? (monetization of data) e.g. Factual,Is the company an aggregator/market place? e.g. Bluekai,Online or offline venture - physical location based business or online venture?,B2C or B2B venture?,Top forums like 'Tech crunch' or 'Venture beat' talking about the company/model - How much is it being talked about?,Average Years of experience for founder and co founder,Exposure across the globe,Breadth of experience across verticals,Highest education,Years of education,Specialization of highest education,Relevance of education to venture,Relevance of experience to venture,Degree from a Tier 1 or Tier 2 university?,Renowned in professional circle,Experience in selling and building products,Experience in Fortune 100 organizations,Experience in Fortune 500 organizations,Experience in Fortune 1000 organizations,Top management similarity,Number of Recognitions for Founders and Co-founders,Number of  of Research publications,Skills score,Team Composition score,Dificulty of Obtaining Work force,Pricing Strategy,Hyper localisation,Time to market service or product,Employee benefits and salary structures,Long term relationship with other founders,Proprietary or patent position (competitive position),Barriers of entry for the competitors,Company awards,Controversial history of founder or co founder,Legal risk and intellectual property,Client Reputation,google page rank of company website,Technical proficiencies to analyse and interpret unstructured data,Solutions offered,Invested through global incubation competitions?,Industry trend in investing,Disruptiveness of technology,Number of Direct competitors,Employees per year of company existence,Last round of funding received (in milionUSD),"Survival through recession, based on existence of the company through recession times",Time to 1st investment (in months),"Avg time to investment - average across all rounds, measured from previous investment",Gartner hype cycle stage,Time to maturity of technology (in years),Percent_skill_Entrepreneurship,Percent_skill_Operations,Percent_skill_Engineering,Percent_skill_Marketing,Percent_skill_Leadership,Percent_skill_Data Science,Percent_skill_Business Strategy,Percent_skill_Product Management,Percent_skill_Sales,Percent_skill_Domain,Percent_skill_Law,Percent_skill_Consulting,Percent_skill_Finance,Percent_skill_Investment,Renown score
220,1,2007.0,7.0,114.0,Intelligent Customer Engagement,E-Commerce|Analytics|Mobile|Retail,Operations,Sequoia Capital|Norwest Venture Partners|Qualcomm Ventures|American Express Ventures,31.0,-1.0,1.0,8/1/2008,2/11/2014,6379489.0,Singapore,Asia,1.0,0.0,2,0,5,77.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,Service,1.0,Private,1.0,Structured,1.0,Platform,Global,Non-Linear,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Offline,B2B,1.0,3.0,1.0,1.0,Masters,21.0,business,0.0,0.0,Tier_1,500.0,3.0,0.0,1.0,0.0,3.0,93.0,0.0,33.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,No,No,Low,127118.0,1.0,0.0,0.0,3.0,1.0,2.0,12.83,0.525,Yes,60.0,1.0,Peak,2 to 5,11.60130719,5.882352941000001,5.882352941000001,16.83006536,5.882352941000001,33.66013072,14.37908497,0.0,0.0,0.0,0.0,5.882352941000001,0.0,0.0,4.0
221,1,2009.0,5.0,-254.0,Intelligent Customer Engagement,Analytics,"Marketing, Procurement, Human Resources",Fidelity Growth Partners India|Fidelity Growth Partners Europe,448.0,0.0,1.0,8/1/2008,8/23/2012,20000000.0,United States,North America,0.0,1.0,3,0,8,433.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Service,1.0,Private,1.0,Structured,1.0,Platform,Global,Linear,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,Offline,B2B,1.0,3.0,1.0,1.0,PhD,25.0,MGMT,1.0,1.0,Both,500.0,2.0,0.0,1.0,1.0,2.0,600.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0,1.0,No,No,Low,3702887.0,0.0,0.0,0.0,2.0,3.0,2.0,36.08,20.0,Yes,24.0,1.0,Peak,2 to 5,0.0,0.0,0.0,22.22222222,0.0,66.66666667,5.555555556,0.0,5.555555556,0.0,0.0,0.0,0.0,0.0,3.0
222,1,2007.0,7.0,36.0,Video Monetization Platform,Entertainment,Operations,Fidelity Growth Partners India|Fidelity Growth Partners Europe,1.0,-1.0,0.0,6/4/2007,2/1/2008,500000.0,United States,North America,0.0,1.0,0,0,3,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Product,1.0,Private,0.0,Unstructured,1.0,Cloud,Local,Non-Linear,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Online,B2B,1.0,3.0,1.0,1.0,Bachelors,18.0,CSE,1.0,1.0,None,500.0,2.0,0.0,1.0,1.0,2.0,116.0,2.0,18.0,2.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0,0.0,No,No,Low,2518863.0,1.0,0.0,0.0,2.0,2.0,1.0,0.8,0.5,Yes,15.0,10.0,Plateau,0 to 2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
223,0,2009.0,5.0,12.0,Making Cities Easier to Love,Entertainment,Operations,Neoteny Labs|500 Startups|Chamath Palihapitiya|Allen Morgan|Ted Rheingold|TechStars|Social Starts,31.0,-1.0,0.0,7/1/2009,2/5/2012,800000.0,United States,North America,1.0,6.0,2,0,3,7.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,Product,1.0,Private,1.0,Unstructured,1.0,Cloud,Global,Non-Linear,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Online,B2C,1.0,1.0,1.0,1.0,Bachelors,18.0,COMPUTERS,1.0,1.0,Both,141.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1,0.0,No,Yes,Low,9439938.0,0.0,0.0,0.0,4.0,1.0,2.0,1.75,0.8,Not Applicable,30.0,20.0,Plateau,0 to 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
224,0,2009.0,5.0,-16.0,We enable people to DJ online,Music,Operations,John Gerstenlauer|TechStars,1.0,0.0,0.0,8/1/2009,3/1/2010,18000.0,United States,North America,2.0,0.0,0,1,2,4.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,Product,1.0,Private,1.0,Unstructured,1.0,Platform,Local,Non-Linear,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Online,B2C,1.0,3.0,1.0,1.0,Bachelors,20.0,COMPUTERS,1.0,1.0,Both,380.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,3.0,0.0,1.0,1.0,2.0,1.0,1.0,0,0.0,No,No,Low,2518863.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,0.018000000000000002,Not Applicable,12.0,12.0,Plateau,0 to 2,0.0,0.0,77.77777778,0.0,0.0,0.0,0.0,0.0,0.0,22.22222222,0.0,0.0,0.0,0.0,1.0
225,1,2010.0,4.0,-29.0,Business Intelligence and Analytics,Analytics|E-Commerce,sales,Lightspeed Venture Partners|Kleiner Perkins Caufield & Byers,10.0,-17.0,0.0,7/1/2010,5/17/2013,11000000.0,United States,North America,0.0,0.0,2,3,4,10.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Product,1.0,Private,1.0,Structured,1.0,Cloud,Local,Non-Linear,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Online,B2B,1.0,3.0,1.0,2.0,Bachelors,18.0,engg,1.0,1.0,Tier_1,500.0,2.0,0.0,1.0,0.0,3.0,233.0,1.0,38.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1,1.0,No,No,Low,2518863.0,1.0,0.0,0.0,3.0,2.0,2.0,3.3,11.0,Not Applicable,8.0,6.0,Trigger,2 to 5,6.25,0.0,18.75,0.0,0.0,6.25,6.25,0.0,6.25,6.25,0.0,0.0,0.0,0.0,1.0
226,0,2008.0,6.0,0.0,Golf improvement analytics,Mobile,Operations,Maine Technology Institute|Libra Future Fund|TechStars,0.0,-100.0,0.0,8/1/2008,12/4/2009,150000.0,United States,North America,7.0,1.0,2,1,2,6.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,Product,1.0,Private,1.0,Unstructured,1.0,Platform,Local,Non-Linear,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Online,B2B,2.0,3.0,1.0,1.0,Bachelors,18.0,economics,1.0,1.0,None,500.0,2.0,0.0,0.0,0.0,0.0,86.0,0.0,10.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,0,1.0,No,Yes,Low,898999.0,0.0,0.0,1.0,2.0,2.0,3.0,1.2,0.15,No,12.0,14.0,Plateau,0 to 2,0.0,6.666666667,86.66666667,0.0,0.0,0.0,6.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
227,0,2005.0,9.0,-133.0,Golf improvement analytics,Finance,Operations,O'Reilly AlphaTech Ventures|Union Square Ventures,0.0,-100.0,0.0,12/1/2005,6/1/2007,4000000.0,United States,North America,1.0,0.0,1,3,2,20.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,Service,1.0,Private,1.0,Structured,1.0,Cloud,Local,Non-Linear,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,Online,B2B,2.0,1.0,0.0,2.0,Bachelors,18.0,media,0.0,1.0,Tier_1,222.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0,No,No,Low,2518863.0,0.0,0.0,0.0,3.0,2.0,11.0,2.5,4.0,No,20.0,12.0,Trigger,2 to 5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
228,1,2012.0,2.0,114.0,Golf improvement analytics,Finance,"CRM, Marketing, Human Resources",O'Reilly AlphaTech Ventures|Union Square Ventures,31.0,-1.0,1.0,12/1/2005,6/1/2007,6379489.0,United States,North America,0.0,0.0,2,1,2,30.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Service,1.0,Private,0.0,Both,1.0,Both,Global,Linear,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,Online,B2B,1.0,3.0,0.0,1.0,Bachelors,18.0,Arts,0.0,0.0,None,500.0,1.0,0.0,0.0,0.0,1.0,50.0,1.0,10.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0.0,No,No,High,2518863.0,1.0,0.0,0.0,2.0,2.0,10.0,30.0,3.5,Not Applicable,8.0,6.966666667,Plateau,0 to 2,9.027777777999999,0.0,0.0,50.0,0.0,9.027777777999999,23.61111111,0.0,5.555555556,2.777777778,0.0,0.0,0.0,0.0,0.0
229,1,2012.0,2.0,63.0,"Save Time, Gain Insight, Take Action",Analytics|Enterprise Software,Marketing,ICG Ventures|Middleland Capital|Fortify Ventures,4.0,-1.0,0.0,1/1/2012,2/26/2013,600000.0,United States,North America,3.0,0.0,2,0,3,6.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,Service,1.0,Both,0.0,Both,1.0,Platform,Global,Non-Linear,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,Online,B2B,1.0,3.0,1.0,2.0,Masters,21.0,law,0.0,1.0,None,500.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0.0,No,No,High,3743293.0,0.0,1.0,0.0,4.0,3.0,0.0,6.0,0.6,Not Applicable,12.0,12.0,Trough,2 to 5,16.66666667,0.0,0.0,0.0,11.11111111,5.555555556,27.77777778,0.0,5.555555556,5.555555556,11.11111111,0.0,11.11111111,5.555555556,1.0
230,1,2012.0,2.0,1193.0,Pinterest Analytics and Marketing,Analytics|Marketing,Marketing,i2E|SeedStep Angels group,13.0,8.0,0.0,2/1/2012,11/6/2013,1000000.0,United States,North America,2.0,0.0,2,0,2,15.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,1.0,1.0,Service,1.0,Private,0.0,Structured,1.0,Platform,Global,Non-Linear,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,Online,B2B,2.0,2.0,0.0,1.0,Bachelors,18.0,"Finance, Management",0.0,0.0,Tier_1,500.0,1.0,0.0,1.0,1.0,1.0,240.0,1.0,37.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0,No,No,High,14785.0,1.0,1.0,0.0,2.0,1.0,2.0,15.0,1.0,Not Applicable,20.0,20.0,Plateau,2 to 5,16.66666667,5.555555556,0.0,33.33333333,0.0,5.555555556,27.77777778,0.0,5.555555556,5.555555556,0.0,0.0,0.0,0.0,4.0
231,1,2011.0,3.0,207.0,time-series database service,Network / Hosting / Infrastructure|Analytics,Database Management,TechStars|Hyde Park Venture Partners|Chicago Ventures|Divergent Ventures|John Ives|Data Collective|Lew Moorman|John Engates|Jason Seats,13.0,-7.0,0.0,11/1/2011,10/9/2013,3200000.0,United States,North America,6.0,0.0,3,2,3,18.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,Both,1.0,Private,1.0,Structured,1.0,Cloud,Global,Linear,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Online,B2B,2.0,2.0,0.0,1.0,Bachelors,18.0,Computer Science,1.0,1.0,None,500.0,1.0,1.0,1.0,1.0,2.0,62.0,2.0,10.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0,1.0,No,No,High,751103.0,0.0,0.0,1.0,3.0,2.0,0.0,9.0,3.2,Not Applicable,2.0,7.188888888999999,Peak,2 to 5,8.333333332999999,3.7037037039999996,15.74074074,7.407407407000001,0.0,3.7037037039999996,12.03703704,15.74074074,0.0,0.0,0.0,0.0,0.0,0.0,1.0
232,0,2009.0,5.0,13.0,Social Payments,Network / Hosting / Infrastructure|Analytics,operation,Y Combinator|Chris Sacca|The Accelerator Group|betaworks,31.0,-1.0,0.0,11/1/2011,9/24/2008,1000000.0,United States,North America,1.0,3.0,2,1,1,69.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Product,0.0,no,0.0,no,0.0,Platform,Global,Linear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Online,B2B,2.0,2.0,0.0,1.0,Masters,21.0,Human computer interaction,1.0,1.0,Tier_1,222.0,2.0,0.0,0.0,1.0,2.0,44.0,1.0,7.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0,0.0,No,No,Medium,7020276.0,0.0,0.0,1.0,3.0,2.0,2.0,18.0,1.0,Not Applicable,1.0,4.45,Peak,2 to 5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,1,2010.0,4.0,388.0,Being in step with your customers,Network / Hosting / Infrastructure|Analytics,CRM,Pitango Venture Capital|Gemini Israel Ventures|Canvas Venture Fund|InterWest Partners,36.0,24.0,1.0,5/1/2010,2/5/2014,15500000.0,United States,North America,0.0,0.0,3,3,6,37.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Product,1.0,Private,1.0,Structured,1.0,Cloud,Global,Non-Linear,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,Online,B2B,2.0,3.0,1.0,3.0,Bachelors,18.0,Computer Science,1.0,1.0,None,500.0,3.0,0.0,1.0,1.0,2.0,222.0,2.0,50.0,3.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,1,1.0,No,No,High,82868.0,0.0,0.0,0.0,3.0,2.0,4.0,12.33,15.5,Not Applicable,1.0,16.62222222,Trigger,2 to 5,4.074074073999999,0.0,33.33333333,8.148148147999999,1.8518518519999998,3.7037037039999996,37.03703704,4.074074073999999,5.555555556,2.222222222,0.0,0.0,0.0,0.0,9.0
234,1,2008.0,6.0,-96.0,Social Media Management  System (SMMS),E-Commerce|Publishing|Marketing,marketing,Flybridge Capital Partners|Revel Partners,52.0,2.0,1.0,7/1/2008,3/8/2013,3500000.0,United States,North America,0.0,0.0,5,5,10,55.0,1.0,2.0,3.0,0.0,2.0,0.0,0.0,1.0,1.0,Service,1.0,Private,0.0,Structured,1.0,Cloud,Global,Non-Linear,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,Online,B2B,1.0,3.0,1.0,2.0,Masters,21.0,MBA,1.0,1.0,None,500.0,3.0,0.0,0.0,0.0,3.0,135.0,1.0,50.0,3.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,0,1.0,No,No,High,333844.0,0.0,0.0,0.0,2.0,3.0,1.0,11.0,3.5,Yes,45.0,6.433333332999999,Trigger,5 to 10,5.555555556,0.0,50.0,8.333333332999999,2.777777778,2.777777778,19.44444444,2.777777778,8.333333332999999,0.0,0.0,0.0,0.0,0.0,6.0
235,1,2012.0,2.0,114.0,Social Media Management  System (SMMS),E-Commerce|Publishing|Marketing,"Merchandising, Marketing",Flybridge Capital Partners|Revel Partners,31.0,-1.0,0.0,7/1/2008,3/8/2013,6379489.0,United States,North America,1.0,0.0,3,0,3,6.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,Service,0.0,Private,0.0,Both,0.0,Platform,Local,Non-Linear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Offline,B2B,1.0,2.0,0.0,1.0,Masters,21.0,MBA,1.0,0.0,Tier_1,500.0,2.0,0.0,1.0,1.0,2.0,113.0,1.0,23.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1.0,No,No,High,2518863.0,1.0,0.0,1.0,4.0,2.0,0.0,6.0,0.04,Not Applicable,12.0,12.0,Peak,2 to 5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
236,0,2005.0,9.0,114.0,Social Media Management  System (SMMS),E-Commerce|Publishing|Marketing,Travel Planning,Flybridge Capital Partners|Revel Partners,31.0,-1.0,0.0,7/1/2008,3/8/2013,6379489.0,United States,North America,0.0,0.0,1,2,3,8.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,Service,0.0,Public,0.0,Both,1.0,Platform,Global,Linear,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Online,B2C,1.0,3.0,0.0,2.0,Bachelors,18.0,Literature and History,0.0,1.0,None,500.0,2.0,1.0,1.0,1.0,2.0,125.0,2.0,49.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1.0,No,No,High,2518863.0,0.0,1.0,0.0,3.0,2.0,0.0,1.0,6.0,No,1.0,1.0,Plateau,5 to 10,16.66666667,0.0,0.0,16.66666667,0.0,0.0,16.66666667,16.66666667,33.33333333,0.0,0.0,0.0,0.0,0.0,5.0
237,1,2012.0,2.0,32.0,Social Media Management  System (SMMS),Analytics|Marketing,Marketing,Google Ventures|CommonAngels|500 Startups|Charles River Ventures|Boston Seed Capital|Dharmesh Shah|Waikit Lau|Nick Ducoff|John Simon,12.0,9.0,0.0,7/1/2008,12/3/2012,1200000.0,United States,North America,0.0,9.0,4,0,6,10.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,Service,1.0,Public,1.0,Both,1.0,Platform,Global,Non-Linear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Online,B2B,1.0,3.0,0.0,3.0,Masters,21.0,Computer Science,1.0,1.0,Tier_1,500.0,3.0,0.0,0.0,1.0,2.0,225.0,2.0,12.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0,1.0,No,No,Medium,1559939.0,1.0,0.0,1.0,3.0,1.0,0.0,10.0,1.2,Not Applicable,1.0,1.0,Plateau,5 to 10,20.0,0.0,0.0,30.0,0.0,10.0,20.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0
238,1,2012.0,2.0,40.0,Big data analytics with ttwick search,E-Commerce|Market Research|Analytics|Deals|Finance,Marketing,Jacob Perkins|Dan Casey,5.0,0.0,1.0,1/1/2012,5/3/2013,455000.0,United States,North America,2.0,0.0,2,0,2,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,Both,1.0,Public,1.0,Both,1.0,Platform,Global,Non-Linear,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,Online,B2B,1.0,3.0,0.0,2.0,Masters,21.0,MBA,1.0,1.0,None,500.0,3.0,0.0,1.0,1.0,1.0,68.0,2.0,30.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0.0,No,No,Medium,8334266.0,0.0,0.0,0.0,2.0,2.0,0.0,6.0,0.455,Not Applicable,16.0,16.0,Peak,2 to 5,0.0,5.882352941000001,17.64705882,0.0,0.0,35.29411765,0.0,0.0,0.0,0.0,0.0,0.0,41.17647059,0.0,5.0
239,1,2011.0,3.0,603.0,data visualization ,Marketing,"Data Visualization, Content Marketing, Presentations",Crosslink Capital|SoftTech VC|500 Startups|Kapor Capital|Giza Venture Capital|Endeavor Partners|Naval Ravikant|Mark Goines|Josh James|Anthemis Group|Ecosystem Ventures|Paige Craig|Streamlined Ventures|Correlation Ventures|Quest Venture Partners,95.0,3.0,1.0,1/1/2011,1/14/2014,8100000.0,United States,North America,0.0,0.0,4,8,8,96.0,1.0,4.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,Service,1.0,Private,0.0,Structured,1.0,Cloud,Global,Linear,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Online,B2C,2.0,2.0,0.0,1.0,Bachelors,18.0,Arts,0.0,0.0,Tier_2,500.0,2.0,0.0,0.0,1.0,1.0,82.0,1.0,16.0,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0,1.0,No,No,High,2725.0,1.0,1.0,1.0,4.0,3.0,0.0,48.0,8.1,Not Applicable,10.0,9.077777778,Peak,2 to 5,8.465608466,4.603174603,11.37566138,56.4021164,0.0,6.613756614,0.0,4.232804233,1.8518518519999998,6.455026455,0.0,0.0,0.0,0.0,5.0
240,0,2007.0,7.0,114.0,data visualization ,Marketing,News,Crosslink Capital|SoftTech VC|500 Startups|Kapor Capital|Giza Venture Capital|Endeavor Partners|Naval Ravikant|Mark Goines|Josh James|Anthemis Group|Ecosystem Ventures|Paige Craig|Streamlined Ventures|Correlation Ventures|Quest Venture Partners,31.0,-1.0,0.0,1/1/2011,1/14/2014,6379489.0,United States,North America,0.0,0.0,2,0,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Service,0.0,Public,0.0,no,1.0,Platform,Local,Non-Linear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Online,B2C,1.0,3.0,1.0,2.0,Masters,21.0,MBA,0.0,1.0,Tier_1,500.0,1.0,0.0,0.0,1.0,1.0,69.0,1.0,24.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1,0.0,Yes,Yes,High,2518863.0,0.0,0.0,0.0,3.0,3.0,1.0,0.3,6.0,No,1.0,1.0,Plateau,0 to 2,11.11111111,0.0,5.555555556,16.66666667,5.555555556,5.555555556,38.88888889,5.555555556,5.555555556,0.0,0.0,0.0,0.0,5.555555556,1.0
241,1,2009.0,5.0,65.0,data visualization ,Cloud Computing|Energy,analtics,Atlanta Technology Angels|Auburn Angel Network|Upper Carolina Angel Network,8.0,14.0,0.0,1/1/2011,11/28/2012,714205.0,United States,North America,0.0,0.0,2,0,2,6.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,Product,0.0,Both,1.0,Structured,0.0,Platform,local,Non-Linear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Offline,B2B,1.0,2.0,1.0,2.0,Bachelors,18.0,engg,1.0,1.0,None,500.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,25.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0,0.0,No,No,Low,4621889.0,0.0,1.0,0.0,4.0,3.0,0.0,3.0,0.714205,No,1.0,8.383333333,Plateau,0 to 2,5.882352941000001,5.882352941000001,35.29411765,0.0,5.882352941000001,5.882352941000001,5.882352941000001,17.64705882,0.0,17.64705882,0.0,0.0,0.0,0.0,7.0
242,1,2009.0,5.0,73.0,Open-Source DBMS,Network / Hosting / Infrastructure|Enterprise Software,analytics,Sigma Prime Ventures|Kepha Partners|Sigma Partners,31.0,7.0,1.0,4/1/2009,3/14/2014,8000000.0,United States,North America,0.0,0.0,2,0,3,36.0,0.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,Product,0.0,Both,0.0,Structured,1.0,Platform,global,Linear,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Online,B2B,1.0,3.0,1.0,2.0,Bachelors,18.0,economics,1.0,1.0,Tier_2,500.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,25.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0,0.0,No,No,Low,434839.0,0.0,1.0,0.0,4.0,3.0,3.0,9.0,8.0,Not Applicable,18.0,14.26666667,Peak,2 to 5,8.660130719,0.0,20.09803922,5.882352941000001,5.555555556,2.9411764710000003,25.98039216,2.9411764710000003,22.22222222,2.777777778,0.0,0.0,0.0,2.9411764710000003,7.0
243,1,2010.0,4.0,359.0,Trust in the Cloud,Security,security,Deutsche Telekom|Andreessen Horowitz|Index Ventures|T-Venture,297.0,7.0,1.0,10/1/2010,12/5/2012,30000000.0,United States,North America,4.0,0.0,1,1,10,297.0,0.0,1.0,3.0,0.0,2.0,1.0,1.0,0.0,1.0,Service,0.0,Both,0.0,Unstructured,0.0,Platform,global,Linear,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Offline,B2B,2.0,3.0,1.0,2.0,Bachelors,18.0,computer science,1.0,1.0,Tier_1,500.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,25.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0,1.0,No,No,High,257071.0,0.0,1.0,0.0,3.0,2.0,0.0,99.0,30.0,Not Applicable,11.0,7.8,Peak,2 to 5,11.76470588,0.0,35.29411765,5.882352941000001,5.882352941000001,0.0,29.41176471,5.882352941000001,0.0,0.0,0.0,0.0,0.0,5.882352941000001,6.0
